Date,Open,High,Low,Close,Volume,Adj Close
1995-05-18,29.55,29.55,28.88,28.88,4100,21.28
1995-05-17,28.88,29.55,28.20,28.88,26000,21.28
1995-05-16,28.20,28.65,28.20,28.20,14800,20.78
1995-05-15,28.20,28.65,28.20,28.20,600,20.78
1995-05-12,28.20,28.65,28.20,28.20,700,20.78
1995-05-11,28.43,28.65,28.20,28.20,6000,20.78
1995-05-10,28.20,28.65,28.20,28.54,19200,21.03
1995-05-09,28.20,28.65,28.20,28.20,12900,20.78
1995-05-08,28.20,28.31,28.20,28.20,4800,20.78
1995-05-05,28.43,28.76,27.97,28.20,9600,20.78
1995-05-04,28.76,28.76,28.43,28.43,9700,20.95
1995-05-03,28.43,28.76,28.43,28.76,9000,21.20
1995-05-02,28.76,28.76,28.43,28.43,1600,20.95
1995-05-01,28.43,28.88,28.43,28.76,15300,21.20
1995-04-28,28.43,28.88,28.43,28.88,1000,21.28
1995-04-27,28.43,28.88,27.75,28.88,18100,21.28
1995-04-26,27.75,28.43,27.07,27.75,18600,20.45
1995-04-25,26.85,27.75,26.85,27.64,9600,20.37
1995-04-24,27.30,27.30,27.07,27.07,6600,19.95
1995-04-21,27.07,27.30,26.39,27.30,5800,20.12
1995-04-20,26.39,26.62,26.39,26.51,10000,19.53
1995-04-19,26.62,26.73,26.39,26.73,13600,19.70
1995-04-18,26.85,27.07,26.62,27.07,26500,19.95
1995-04-17,27.07,27.52,27.07,27.07,5900,19.95
1995-04-13,27.07,27.07,27.07,27.07,1400,19.95
1995-04-12,27.52,27.52,26.96,27.07,3000,19.95
1995-04-11,27.52,27.52,26.96,27.41,3300,20.20
1995-04-10,26.39,27.52,26.39,26.96,14900,19.87
1995-04-07,26.39,26.85,26.39,26.39,1800,19.45
1995-04-06,26.85,26.85,26.39,26.85,1900,19.78
1995-04-05,26.39,26.85,26.39,26.85,3100,19.78
1995-04-04,26.62,26.62,26.39,26.39,2400,19.45
1995-04-03,26.39,26.62,26.39,26.39,10100,19.45
1995-03-31,25.72,26.85,25.72,26.39,51900,19.45
1995-03-30,25.72,26.17,25.72,25.72,900,18.95
1995-03-29,26.17,26.17,25.72,25.72,3100,18.95
1995-03-28,25.72,25.89,25.72,25.72,16700,18.95
1995-03-27,26.17,26.39,25.94,26.17,12200,19.28
1995-03-24,25.94,26.39,25.72,25.94,15900,19.12
1995-03-23,24.82,25.94,24.82,25.94,23500,19.12
1995-03-22,25.49,25.49,24.82,25.49,4700,18.79
1995-03-21,25.49,25.49,24.82,25.49,6800,18.79
1995-03-20,24.82,25.49,24.82,24.82,8300,18.29
1995-03-17,24.82,25.49,24.82,25.27,5000,18.62
1995-03-16,25.49,25.49,24.82,24.82,1600,18.29
1995-03-15,25.49,25.49,24.82,24.82,800,18.29
1995-03-14,24.82,25.49,24.82,24.82,4200,18.29
1995-03-13,25.49,25.49,24.82,25.04,1100,18.45
1995-03-10,24.59,25.04,24.59,24.82,2500,18.29
1995-03-09,25.04,25.04,24.59,25.04,5800,18.45
1995-03-08,24.59,24.82,24.59,24.59,4200,18.12
1995-03-07,24.59,25.04,24.59,25.04,2000,18.45
1995-03-06,24.59,25.04,24.59,24.59,5900,18.12
1995-03-03,25.04,25.04,24.59,24.59,1100,18.12
1995-03-02,25.04,25.04,25.04,25.04,2300,18.45
1995-03-01,24.59,25.04,24.59,24.82,14700,18.29
1995-02-28,24.59,25.27,24.59,25.27,5900,18.62
1995-02-27,25.04,25.04,24.59,24.70,3200,18.20
1995-02-24,24.82,25.04,24.59,25.04,12700,18.45
1995-02-23,24.82,24.82,24.82,24.82,700,18.29
1995-02-22,25.49,25.49,25.49,25.49,200,18.79
1995-02-21,25.04,25.72,25.04,25.49,4400,18.79
1995-02-17,24.82,25.61,24.82,25.04,3600,18.45
1995-02-16,24.59,25.27,24.59,25.27,17400,18.62
1995-02-14,24.48,24.48,24.36,24.36,3200,17.77
1995-02-13,25.04,25.04,24.36,24.36,11800,17.77
1995-02-10,24.36,25.04,24.36,24.70,5900,18.02
1995-02-09,24.36,24.36,24.36,24.36,700,17.77
1995-02-08,25.04,25.04,24.36,24.48,11500,17.85
1995-02-06,24.36,25.04,24.36,25.04,500,18.26
1995-02-03,25.04,25.04,24.36,24.36,400,17.77
1995-02-01,24.36,24.36,24.36,24.36,300,17.77
1995-01-31,24.42,24.48,24.36,24.36,2100,17.77
1995-01-30,25.04,25.04,25.04,25.04,200,18.26
1995-01-26,24.36,25.04,24.36,25.04,3300,18.26
1995-01-25,24.81,24.81,24.81,24.81,200,18.10
1995-01-24,24.36,24.81,24.14,24.48,5000,17.85
1995-01-23,24.59,24.70,24.59,24.59,21400,17.93
1995-01-20,24.81,25.04,24.59,24.59,10800,17.93
1995-01-19,25.04,25.48,24.81,25.26,39600,18.42
1995-01-18,25.04,25.37,24.81,24.81,37900,18.10
1995-01-17,24.81,25.71,24.81,25.37,39800,18.50
1995-01-16,24.59,25.48,24.59,25.31,15000,18.46
1995-01-13,24.59,25.04,24.36,25.04,6200,18.26
1995-01-12,25.04,25.04,24.59,24.59,300,17.93
1995-01-11,24.36,24.70,24.36,24.70,5800,18.02
1995-01-10,24.81,24.81,24.14,24.81,2700,18.10
1995-01-09,23.92,24.59,23.92,24.14,7700,17.61
1995-01-06,23.92,23.92,23.92,23.92,1100,17.44
1995-01-05,23.47,24.14,23.47,23.92,9700,17.44
1995-01-04,23.58,23.92,23.47,23.58,4100,17.20
1995-01-03,23.69,23.92,23.25,23.25,3300,16.96
1994-12-30,23.25,24.14,23.25,23.69,9300,17.28
1994-12-29,23.25,23.92,23.25,23.25,3400,16.96
1994-12-28,23.69,23.69,23.25,23.25,9600,16.96
1994-12-27,23.25,24.14,22.58,23.69,52700,17.28
1994-12-23,21.91,22.80,21.91,22.80,17000,16.63
1994-12-22,21.68,22.02,21.68,21.91,11900,15.98
1994-12-21,21.68,22.13,21.68,21.68,11000,15.81
1994-12-20,21.68,21.91,21.68,21.68,42800,15.81
1994-12-19,21.68,22.13,21.68,21.68,16000,15.81
1994-12-16,22.13,22.13,21.68,22.02,15500,16.06
1994-12-15,21.68,22.13,21.68,22.13,7000,16.14
1994-12-14,22.13,22.13,21.68,21.68,14700,15.81
1994-12-13,21.68,22.13,21.68,22.13,1400,16.14
1994-12-12,21.57,22.13,21.46,21.91,7200,15.98
1994-12-09,21.68,22.13,21.46,22.13,10500,16.14
1994-12-08,21.68,21.91,21.68,21.79,9300,15.90
1994-12-07,21.68,22.13,21.46,21.68,3500,15.81
1994-12-06,21.46,21.79,21.46,21.57,24000,15.73
1994-12-05,21.46,22.13,21.46,22.13,5000,16.14
1994-12-02,21.46,22.13,21.46,21.46,2100,15.65
1994-12-01,21.46,22.13,21.46,21.79,5100,15.90
1994-11-30,21.46,22.13,21.46,22.13,1500,16.14
1994-11-29,21.46,22.13,21.46,21.57,7400,15.73
1994-11-28,22.13,22.13,21.46,21.46,6300,15.65
1994-11-25,21.46,22.13,21.46,21.46,3500,15.65
1994-11-23,21.91,22.13,21.46,22.13,4000,16.14
1994-11-22,22.13,22.35,21.68,22.13,25400,16.14
1994-11-21,22.35,22.80,22.13,22.35,14800,16.30
1994-11-18,22.35,22.80,22.35,22.35,12500,16.30
1994-11-17,22.79,22.79,22.13,22.13,9200,15.96
1994-11-16,22.13,22.24,22.13,22.13,35400,15.96
1994-11-15,22.68,22.79,22.13,22.13,18300,15.96
1994-11-14,23.01,23.01,22.57,22.57,7900,16.28
1994-11-11,23.24,23.24,22.57,22.57,8200,16.28
1994-11-10,23.24,23.24,22.57,22.57,10100,16.28
1994-11-09,22.57,23.01,22.57,23.01,3500,16.60
1994-11-08,22.90,23.24,22.57,23.24,1600,16.76
1994-11-07,22.57,23.24,22.57,22.79,6500,16.44
1994-11-04,23.24,23.24,22.57,23.24,20700,16.76
1994-11-03,23.01,23.24,23.01,23.24,5400,16.76
1994-11-02,23.46,23.46,23.01,23.46,1000,16.92
1994-11-01,23.01,23.46,23.01,23.01,3800,16.60
1994-10-31,23.24,23.68,23.01,23.68,11300,17.07
1994-10-28,23.35,23.68,23.24,23.24,23900,16.76
1994-10-27,24.12,24.12,23.24,23.46,53800,16.92
1994-10-26,24.34,25.01,24.12,24.56,15800,17.71
1994-10-25,24.12,24.78,24.12,24.12,1200,17.39
1994-10-24,24.12,24.23,24.12,24.12,4200,17.39
1994-10-21,24.78,24.78,24.12,24.12,900,17.39
1994-10-20,24.12,24.12,24.12,24.12,300,17.39
1994-10-19,24.56,24.56,24.12,24.12,2900,17.39
1994-10-18,24.12,24.56,24.12,24.12,1100,17.39
1994-10-14,24.81,24.81,24.12,24.34,65400,17.55
1994-10-13,23.90,24.56,23.90,24.34,18000,17.55
1994-10-12,23.90,23.90,23.90,23.90,100,17.23
1994-10-11,24.34,24.34,23.90,23.90,4100,17.23
1994-10-10,24.12,24.78,23.90,23.90,52800,17.23
1994-10-07,24.12,24.78,24.12,24.78,800,17.87
1994-10-06,24.12,24.78,24.12,24.12,1600,17.39
1994-10-05,25.01,25.01,24.12,24.34,42500,17.55
1994-10-04,25.45,25.67,24.78,24.78,14000,17.87
1994-10-03,25.45,26.33,25.45,26.33,1000,18.99
1994-09-30,25.67,26.11,25.45,25.45,3500,18.35
1994-09-29,25.78,26.33,25.45,25.89,16600,18.67
1994-09-28,26.33,26.78,25.89,25.89,31300,18.67
1994-09-27,25.45,26.11,25.45,25.78,9100,18.59
1994-09-26,25.12,25.23,24.56,25.01,9300,18.03
1994-09-23,25.01,25.01,24.56,25.01,6900,18.03
1994-09-22,24.56,25.01,24.56,24.78,9200,17.87
1994-09-21,25.01,25.67,24.78,24.78,11400,17.87
1994-09-20,25.67,25.67,25.01,25.06,3100,18.07
1994-09-19,25.01,25.67,25.01,25.67,8700,18.51
1994-09-16,25.01,25.67,25.01,25.23,2900,18.19
1994-09-15,25.23,25.67,25.23,25.23,24100,18.19
1994-09-14,25.67,25.67,25.23,25.23,2200,18.19
1994-09-13,25.23,25.67,25.23,25.67,1100,18.51
1994-09-12,25.67,25.67,25.23,25.67,700,18.51
1994-09-09,25.23,25.67,25.23,25.67,14000,18.51
1994-09-08,25.67,25.89,25.23,25.23,4900,18.19
1994-09-07,25.67,25.67,25.23,25.23,3500,18.19
1994-09-06,25.67,25.89,25.23,25.23,1100,18.19
1994-09-02,25.67,25.67,25.23,25.23,800,18.19
1994-09-01,25.23,25.67,25.23,25.67,2300,18.51
1994-08-31,25.67,25.67,25.23,25.23,7800,18.19
1994-08-30,25.89,25.89,25.01,25.67,6700,18.51
1994-08-29,26.56,26.56,25.67,25.67,24300,18.51
1994-08-26,26.56,27.22,26.56,26.67,14800,19.23
1994-08-25,27.44,27.44,26.78,27.00,41100,19.47
1994-08-24,26.78,27.44,26.78,27.22,18600,19.63
1994-08-23,26.33,27.22,25.67,27.22,13600,19.63
1994-08-22,26.33,26.33,26.33,26.33,1200,18.99
1994-08-19,25.45,26.11,25.01,25.89,24900,18.49
1994-08-18,25.23,25.23,24.57,24.57,1000,17.55
1994-08-17,24.57,24.90,24.57,24.57,1100,17.55
1994-08-16,25.23,25.23,24.57,25.23,1600,18.02
1994-08-15,24.57,25.23,24.57,24.57,3300,17.55
1994-08-12,24.57,25.23,24.57,25.23,2600,18.02
1994-08-11,25.23,25.23,24.57,25.23,700,18.02
1994-08-10,25.01,25.23,24.57,25.23,2600,18.02
1994-08-09,24.38,25.01,24.36,25.01,3600,17.86
1994-08-08,24.36,25.01,24.36,24.36,3200,17.39
1994-08-05,25.01,25.01,24.36,25.01,1600,17.86
1994-08-04,25.01,25.01,24.47,25.01,500,17.86
1994-08-03,25.01,25.01,24.63,25.01,14800,17.86
1994-08-02,24.36,25.01,24.36,25.01,3400,17.86
1994-08-01,25.01,25.01,24.36,24.36,2200,17.39
1994-07-29,25.23,25.23,24.57,24.68,3700,17.63
1994-07-28,24.57,25.23,24.57,25.23,5800,18.02
1994-07-27,24.57,24.57,24.57,24.57,300,17.55
1994-07-26,24.36,25.23,24.36,24.57,5900,17.55
1994-07-25,24.36,25.01,24.36,24.57,3200,17.55
1994-07-22,24.36,25.01,24.36,25.01,1600,17.86
1994-07-21,25.01,25.01,24.68,24.68,1600,17.63
1994-07-20,25.01,25.01,24.36,25.01,5200,17.86
1994-07-19,24.36,25.01,24.36,24.47,1500,17.47
1994-07-18,24.14,24.79,24.14,24.47,7200,17.47
1994-07-15,24.57,24.57,24.14,24.14,2100,17.24
1994-07-14,25.23,25.23,24.36,24.57,18000,17.55
1994-07-13,24.57,25.23,24.57,25.23,4100,18.02
1994-07-12,24.79,25.23,24.57,24.57,20600,17.55
1994-07-11,24.14,24.36,23.70,24.36,7500,17.39
1994-07-08,24.14,24.14,23.70,23.70,3200,16.92
1994-07-07,24.36,24.36,23.48,23.70,39500,16.92
1994-07-06,24.57,24.79,24.14,24.79,1400,17.71
1994-07-05,24.14,24.79,24.14,24.79,5200,17.71
1994-07-01,24.14,24.79,24.14,24.79,2200,17.71
1994-06-30,24.14,24.36,24.14,24.14,6300,17.24
1994-06-29,25.01,25.01,24.14,24.14,35100,17.24
1994-06-28,24.47,24.57,24.14,24.14,500,17.24
1994-06-27,24.14,24.79,24.14,24.79,12700,17.71
1994-06-24,24.79,24.79,24.14,24.14,1400,17.24
1994-06-23,24.57,24.79,24.36,24.36,10800,17.39
1994-06-22,24.14,24.79,24.14,24.79,2900,17.71
1994-06-21,24.14,24.79,24.14,24.14,1700,17.24
1994-06-20,24.14,24.79,24.14,24.79,6700,17.71
1994-06-17,25.01,25.01,24.14,25.01,2100,17.86
1994-06-16,25.01,25.01,24.14,25.01,1400,17.86
1994-06-15,25.01,25.01,25.01,25.01,100,17.86
1994-06-14,24.57,24.57,24.14,24.57,31600,17.55
1994-06-13,24.57,24.57,24.36,24.57,12500,17.55
1994-06-10,24.57,24.57,24.14,24.36,22200,17.39
1994-06-09,24.57,24.57,24.14,24.36,11800,17.39
1994-06-08,24.57,24.57,24.14,24.25,11700,17.32
1994-06-07,24.57,24.57,23.92,24.36,18600,17.39
1994-06-06,24.57,24.57,23.92,24.25,1600,17.32
1994-06-03,24.14,25.23,24.14,24.47,34600,17.47
